Epoch end timestamp,Packets processed this epoch,Total packets processed
1723438810, 1506490, 1506490
Flow key,Count
("", "163.19.4.219", 0, 0, 0, 0, 0),127
("", "202.215.83.244", 0, 0, 0, 0, 0),112
("", "133.3.126.57", 0, 0, 0, 0, 0),110
("", "203.193.125.85", 0, 0, 0, 0, 0),107
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723438940, 1410673, 21065369
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4289
("", "150.124.181.229", 0, 0, 0, 0, 0),612
("", "203.193.121.80", 0, 0, 0, 0, 0),540
("", "203.193.115.144", 0, 0, 0, 0, 0),504
("", "150.124.156.14", 0, 0, 0, 0, 0),405
("", "131.98.137.48", 0, 0, 0, 0, 0),288
("", "133.3.126.60", 0, 0, 0, 0, 0),156
("", "203.193.124.230", 0, 0, 0, 0, 0),151
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723438950, 1442069, 22507438
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),3946
("", "150.124.181.229", 0, 0, 0, 0, 0),683
("", "203.193.121.80", 0, 0, 0, 0, 0),662
("", "203.193.115.144", 0, 0, 0, 0, 0),601
("", "131.98.137.48", 0, 0, 0, 0, 0),285
("", "203.193.125.29", 0, 0, 0, 0, 0),152
("", "202.218.95.11", 0, 0, 0, 0, 0),147
("", "133.3.252.102", 0, 0, 0, 0, 0),147
("", "203.193.122.75", 0, 0, 0, 0, 0),147
("", "202.21.42.137", 0, 0, 0, 0, 0),137
("", "203.193.121.85", 0, 0, 0, 0, 0),129
("", "202.21.42.172", 0, 0, 0, 0, 0),117
("", "150.124.244.56", 0, 0, 0, 0, 0),103
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723438960, 1391241, 23898679
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4185
("", "150.124.156.14", 0, 0, 0, 0, 0),744
("", "203.193.121.80", 0, 0, 0, 0, 0),426
("", "150.124.181.229", 0, 0, 0, 0, 0),388
("", "203.193.115.144", 0, 0, 0, 0, 0),385
("", "131.98.137.48", 0, 0, 0, 0, 0),326
("", "150.124.244.56", 0, 0, 0, 0, 0),209
("", "202.21.42.54", 0, 0, 0, 0, 0),152
("", "163.19.7.47", 0, 0, 0, 0, 0),150
("", "202.21.43.4", 0, 0, 0, 0, 0),148
("", "202.7.166.224", 0, 0, 0, 0, 0),146
("", "203.193.121.131", 0, 0, 0, 0, 0),138
("", "131.99.80.24", 0, 0, 0, 0, 0),121
("", "133.3.126.31", 0, 0, 0, 0, 0),107
("", "202.218.95.113", 0, 0, 0, 0, 0),101
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723438970, 1326386, 25225065
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4187
("", "150.124.156.12", 0, 0, 0, 0, 0),430
("", "203.193.121.80", 0, 0, 0, 0, 0),346
("", "203.193.115.144", 0, 0, 0, 0, 0),323
("", "150.124.181.229", 0, 0, 0, 0, 0),306
("", "131.98.137.48", 0, 0, 0, 0, 0),300
("", "150.124.156.14", 0, 0, 0, 0, 0),229
("", "150.124.244.56", 0, 0, 0, 0, 0),163
("", "131.99.80.24", 0, 0, 0, 0, 0),111
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723438980, 1465178, 26690243
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),3695
("", "203.193.121.80", 0, 0, 0, 0, 0),716
("", "203.193.115.144", 0, 0, 0, 0, 0),672
("", "150.124.181.229", 0, 0, 0, 0, 0),551
("", "150.124.156.12", 0, 0, 0, 0, 0),429
("", "150.124.156.14", 0, 0, 0, 0, 0),287
("", "131.98.137.48", 0, 0, 0, 0, 0),278
("", "150.124.244.56", 0, 0, 0, 0, 0),217
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723438990, 1467289, 28157532
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4381
("", "203.193.121.80", 0, 0, 0, 0, 0),509
("", "203.193.115.144", 0, 0, 0, 0, 0),468
("", "150.124.181.229", 0, 0, 0, 0, 0),412
("", "131.98.137.48", 0, 0, 0, 0, 0),278
("", "150.124.156.14", 0, 0, 0, 0, 0),253
("", "150.124.244.56", 0, 0, 0, 0, 0),144
("", "131.99.80.24", 0, 0, 0, 0, 0),139
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439000, 1433193, 29590725
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),3839
("", "203.193.121.80", 0, 0, 0, 0, 0),558
("", "150.124.156.14", 0, 0, 0, 0, 0),552
("", "203.193.115.144", 0, 0, 0, 0, 0),532
("", "150.124.181.229", 0, 0, 0, 0, 0),492
("", "131.98.137.48", 0, 0, 0, 0, 0),271
("", "131.99.80.24", 0, 0, 0, 0, 0),119
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439010, 1490986, 31081711
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),3753
("", "203.193.121.80", 0, 0, 0, 0, 0),564
("", "150.124.181.229", 0, 0, 0, 0, 0),510
("", "203.193.115.144", 0, 0, 0, 0, 0),496
("", "131.98.137.48", 0, 0, 0, 0, 0),275
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439020, 1510459, 32592170
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4577
("", "150.124.156.14", 0, 0, 0, 0, 0),567
("", "203.193.121.80", 0, 0, 0, 0, 0),444
("", "150.124.181.229", 0, 0, 0, 0, 0),415
("", "203.193.115.144", 0, 0, 0, 0, 0),410
("", "131.98.137.48", 0, 0, 0, 0, 0),336
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439030, 1387751, 33979921
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4353
("", "150.124.181.229", 0, 0, 0, 0, 0),546
("", "203.193.121.80", 0, 0, 0, 0, 0),499
("", "203.193.115.144", 0, 0, 0, 0, 0),457
("", "150.124.156.12", 0, 0, 0, 0, 0),421
("", "131.98.137.48", 0, 0, 0, 0, 0),293
("", "150.124.156.14", 0, 0, 0, 0, 0),159
("", "202.12.26.38", 0, 0, 0, 0, 0),136
("", "131.99.80.24", 0, 0, 0, 0, 0),135
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439040, 1379273, 35359194
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),3848
("", "150.124.181.229", 0, 0, 0, 0, 0),590
("", "203.193.121.80", 0, 0, 0, 0, 0),567
("", "203.193.115.144", 0, 0, 0, 0, 0),501
("", "150.124.156.14", 0, 0, 0, 0, 0),342
("", "131.98.137.48", 0, 0, 0, 0, 0),251
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439050, 1488837, 36848031
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4029
("", "150.124.181.229", 0, 0, 0, 0, 0),544
("", "203.193.121.80", 0, 0, 0, 0, 0),519
("", "203.193.115.144", 0, 0, 0, 0, 0),462
("", "131.98.137.48", 0, 0, 0, 0, 0),300
("", "150.124.156.14", 0, 0, 0, 0, 0),166
("", "150.124.244.56", 0, 0, 0, 0, 0),109
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439060, 1399641, 38247672
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4472
("", "150.124.156.14", 0, 0, 0, 0, 0),769
("", "150.124.181.229", 0, 0, 0, 0, 0),598
("", "203.193.121.80", 0, 0, 0, 0, 0),489
("", "203.193.115.144", 0, 0, 0, 0, 0),459
("", "131.98.137.48", 0, 0, 0, 0, 0),302
("", "131.99.80.24", 0, 0, 0, 0, 0),148
