Epoch end timestamp,Packets processed this epoch,Total packets processed
1723438810, 1506490, 1506490
Flow key,Count
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439200, 1479168, 58828958
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4263
("", "203.193.121.80", 0, 0, 0, 0, 0),516
("", "150.124.156.14", 0, 0, 0, 0, 0),511
("", "150.124.181.229", 0, 0, 0, 0, 0),495
("", "203.193.115.144", 0, 0, 0, 0, 0),453
("", "131.98.137.48", 0, 0, 0, 0, 0),218
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439210, 1504866, 60333824
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),3877
("", "150.124.181.229", 0, 0, 0, 0, 0),529
("", "203.193.121.80", 0, 0, 0, 0, 0),498
("", "203.193.115.144", 0, 0, 0, 0, 0),441
("", "150.124.156.12", 0, 0, 0, 0, 0),332
("", "131.98.137.48", 0, 0, 0, 0, 0),218
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439220, 1446113, 61779937
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4284
("", "150.124.156.14", 0, 0, 0, 0, 0),512
("", "150.124.181.229", 0, 0, 0, 0, 0),472
("", "203.193.121.80", 0, 0, 0, 0, 0),429
("", "203.193.115.144", 0, 0, 0, 0, 0),386
("", "131.98.137.48", 0, 0, 0, 0, 0),238
("", "150.124.112.108", 0, 0, 0, 0, 0),121
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439230, 1512002, 63291939
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4221
("", "150.124.156.14", 0, 0, 0, 0, 0),523
("", "150.124.181.229", 0, 0, 0, 0, 0),522
("", "203.193.121.80", 0, 0, 0, 0, 0),467
("", "203.193.115.144", 0, 0, 0, 0, 0),411
("", "131.98.137.48", 0, 0, 0, 0, 0),233
("", "202.215.86.233", 0, 0, 0, 0, 0),169
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439240, 1554842, 64846781
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4510
("", "150.124.181.229", 0, 0, 0, 0, 0),537
("", "203.193.121.80", 0, 0, 0, 0, 0),464
("", "203.193.115.144", 0, 0, 0, 0, 0),385
("", "163.19.46.47", 0, 0, 0, 0, 0),204
("", "131.98.137.48", 0, 0, 0, 0, 0),154
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439250, 1524225, 66371006
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),3826
("", "150.124.181.229", 0, 0, 0, 0, 0),559
("", "150.124.156.14", 0, 0, 0, 0, 0),536
("", "203.193.121.80", 0, 0, 0, 0, 0),492
("", "203.193.115.144", 0, 0, 0, 0, 0),424
("", "131.98.137.48", 0, 0, 0, 0, 0),217
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439260, 1556014, 67927020
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4090
("", "150.124.181.229", 0, 0, 0, 0, 0),597
("", "203.193.121.80", 0, 0, 0, 0, 0),539
("", "203.193.115.144", 0, 0, 0, 0, 0),469
("", "150.124.156.12", 0, 0, 0, 0, 0),342
("", "150.124.156.14", 0, 0, 0, 0, 0),262
("", "131.98.137.48", 0, 0, 0, 0, 0),208
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439270, 1713538, 69640558
Flow key,Count
